donation_id,supporter_id,donation_date,amount_gbp,campaign_code,payment_method,gift_aid,refunded
4934,1637,2022-07-27,5,CMP0063,Cheque,0,0
10228,3341,2025-12-17,5,CMP0161,Cheque,0,0
516,161,2025-03-17,15,CMP0159,Cheque,1,0
6282,2068,2024-01-31,15,CMP0001,Card,0,0
3521,1176,2021-06-07,25,CMP0111,Cheque,1,0
3986,1333,2022-01-13,20,CMP0092,Direct Debit,1,0
2742,935,2021-09-22,10,CMP0179,Standing Order,0,0
2810,961,2021-05-10,5,CMP0032,Direct Debit,0,0
575,186,2024-04-20,75.0,CMP0151,Direct Debit,1,0
3385,1132,2020-04-24,50,CMP0186,Cash,0,0
10448,3406,2026-06-06,50,CMP0041,Standing Order,1,0
708,228,2025-10-11,100,CMP0189,Direct Debit,0,0
10929,3546,2025-08-20,100,CMP0164,Cash,0,0
6978,2285,2020-09-13,30.0,CMP0101,Standing Order,1,0
11419,3683,2026-05-07,25,CMP0064,Card,1,0
1228,404,2023-10-24,10,CMP0155,Cash,0,0
9587,3128,2022-11-03,30,CMP0053,Direct Debit,1,0
11946,3880,2023-05-28,250,CMP0170,Direct Debit,0,0
2541,859,2025-08-30,40,CMP0028,Card,0,0
8641,2821,2023-12-09,50,CMP0156,Direct Debit,1,0
6415,2117,2024-03-16,37.5,CMP0125,Direct Debit,0,0
12124,3946,2024-12-01,250,CMP0057,Cheque,0,0
11429,3686,2025-07-07,10,CMP0100,Standing Order,1,0
7310,2384,2024-07-31,75.0,CMP0063,Online,0,1
6536,2164,2023-04-25,200,CMP0001,Card,0,0
1974,664,2024-05-28,15.0,CMP0106,Cash,0,0
2076,692,2024-09-18,100,CMP0175,Cheque,1,0
10830,3519,2022-12-05,25,CMP0068,Cash,1,0
7327,2389,2026-07-18,250,CMP0129,Cash,0,0
5118,1698,2022-09-14,75.0,CMP0085,Cheque,0,0
1143,382,2025-04-26,50,CMP0045,Cash,0,0
10219,3338,2022-03-24,25,CMP0098,Direct Debit,1,0
1867,627,2022-04-30,5,CMP0157,Cash,1,0
1518,510,2023-04-24,7.5,CMP0051,Card,0,0
4462,1483,2026-07-08,37.5,CMP0176,Online,0,0
4407,1464,2021-09-13,25,CMP0121,Standing Order,1,0
23,3,2026-04-15,50,CMP0025,Cash,1,0
9827,3206,2024-09-06,150.0,CMP0114,Direct Debit,1,0
5891,1932,2023-09-25,30.0,CMP0081,Standing Order,1,0
5932,1940,2019-06-07,50,CMP0110,Card,0,0
9057,2959,2021-09-01,5,CMP0189,Standing Order,0,0
8969,2930,2023-02-14,25,CMP0184,Cash,0,0
7345,2396,2022-09-25,22.5,CMP0113,Cash,0,0
6058,1979,2025-08-20,100,CMP0126,Online,1,0
7582,2479,2025-09-23,50,CMP0173,Cheque,1,0
9610,3139,2023-02-05,22.5,CMP0155,Direct Debit,0,0
6883,2258,2023-02-03,50,CMP0172,Cheque,0,0
11267,3642,2020-05-15,100,CMP0038,Direct Debit,0,0
10828,3519,2025-05-20,150.0,CMP0041,Standing Order,0,0
8528,2781,2019-10-03,15,CMP0189,Direct Debit,1,0
4898,1630,2024-09-05,250,CMP0017,Cheque,0,0
11803,3826,2025-06-24,50,CMP0045,Card,1,0
10795,3507,2026-06-06,22.5,CMP0021,Cash,0,0
4883,1621,2021-09-02,10,CMP0143,Direct Debit,1,0
8467,2761,2025-10-20,15,CMP0113,Direct Debit,1,0
9314,3040,2023-09-15,50,CMP0188,Cheque,0,0
4515,1502,2020-02-08,25,CMP0068,Direct Debit,1,0
8533,2783,2026-08-16,30.0,CMP0008,Standing Order,0,0
3504,1172,2025-01-14,5,CMP0135,Card,0,0
10195,3331,2023-05-20,10,CMP0081,Online,0,0
3158,1064,2023-09-27,50,CMP0057,Standing Order,0,0
11262,3641,2018-01-16,37.5,CMP0164,Card,1,0
2126,709,2024-11-06,100,CMP0181,Online,1,0
8087,2635,2026-07-19,20,CMP0113,Cheque,0,0
10946,3550,2019-12-12,10,CMP0183,Online,1,0
9196,2999,2021-03-06,10,CMP0107,Cheque,1,0
10950,3550,2025-04-10,50,CMP0106,Standing Order,0,0
1443,481,2026-02-16,15,CMP0047,Cash,0,0
3091,1046,2024-06-21,100,CMP0024,Online,1,0
1891,635,2025-04-30,15,CMP0046,Cash,0,0
4503,1501,2022-10-09,50,CMP0122,Cash,0,0
6512,2153,2024-02-11,5,CMP0133,Direct Debit,1,0
8017,2615,2025-06-29,250,CMP0044,Cheque,1,0
10282,3363,2025-12-10,250,CMP0153,Standing Order,0,0
3546,1186,2023-08-19,7.5,CMP0115,Direct Debit,1,0
2356,806,2022-06-30,0,CMP0138,Card,1,0
10653,3474,2023-01-23,5,CMP0023,Card,0,0
11528,3722,2024-09-08,15,CMP0057,Standing Order,0,0
10154,3322,2021-06-03,250,CMP0148,Card,1,0
10618,3462,2025-03-28,100,CMP0089,Direct Debit,0,0
1794,601,2022-08-09,375.0,CMP0041,Cheque,0,0
11410,3680,2020-11-02,100,CMP0015,Cheque,1,0
6934,2275,2026-01-13,500,CMP0093,Direct Debit,1,0
6185,2034,2025-09-19,40,CMP0191,Cheque,0,0
9186,2997,2026-01-14,100,CMP0174,Direct Debit,0,0
6658,2197,2020-11-12,15.0,CMP0172,Cash,1,0
780,255,2024-01-30,7.5,CMP0168,Direct Debit,0,0
6996,2292,2020-11-08,10,CMP0109,Card,0,0
10677,3482,2024-12-14,5,CMP0050,Cheque,0,0
1889,633,2026-02-04,40,CMP0089,Direct Debit,0,0
11087,3589,2023-07-21,250,CMP0144,Online,0,0
5137,1702,2024-08-13,50,CMP0149,Cheque,0,0
10838,3523,2026-03-05,15,CMP0041,Card,0,0
3443,1154,2024-03-14,10,CMP0148,Online,1,0
3079,1044,2018-12-25,375.0,CMP0026,Card,0,0
11290,3648,2022-06-30,100,CMP0037,Cash,0,0
10591,3455,2026-01-25,15,CMP0094,Online,1,0
9275,3032,2025-09-22,200,CMP0149,Card,1,0
711,229,2025-07-16,100,CMP0007,Direct Debit,0,0
7700,2515,2024-01-06,10,CMP0053,Direct Debit,1,0
10351,3376,2020-05-04,50,CMP0095,Cash,1,0
3500,1171,2024-04-19,50,CMP0128,Standing Order,0,0
6527,2159,2025-04-29,25,CMP0011,Standing Order,0,0
1714,579,2026-05-19,50,CMP0010,Standing Order,1,0
4931,1637,2021-06-04,10,CMP0096,Standing Order,0,0
4797,1600,2023-02-11,22.5,CMP0166,Cheque,1,0
8979,2933,2022-01-13,100,CMP0084,Standing Order,0,0
6080,1989,2026-07-30,75.0,CMP0122,Direct Debit,1,0
5379,1776,2026-05-18,30.0,CMP0135,Card,0,0
10376,3383,2026-01-29,10,CMP0149,Direct Debit,0,0
8282,2709,2026-08-08,50,CMP0161,Online,0,0
9460,3086,2025-03-14,250,CMP0183,Card,0,0
7645,2496,2025-07-07,20,CMP0129,Cash,1,0
12098,3938,2022-09-10,75.0,CMP0127,Standing Order,0,0
8291,2711,2020-09-25,25,CMP0192,Cheque,1,0
9779,3191,2024-06-09,10,CMP0018,Cash,0,0
787,256,2020-08-11,7.5,CMP0176,Standing Order,0,0
1615,543,2021-04-16,37.5,CMP0013,Card,1,0
3649,1223,2023-09-23,20,CMP0161,Standing Order,1,0
4177,1384,2026-04-24,10,CMP0025,Cheque,1,0
6268,2058,2026-02-12,20,CMP0171,Cheque,0,0
7804,2549,2024-10-04,250,CMP0142,Cheque,0,0
4049,1348,2024-11-19,50,CMP0123,Cheque,1,0
6241,2051,2020-04-17,100,CMP0040,Cheque,0,0
5987,1960,2017-07-03,100,CMP0070,Standing Order,1,0
3918,1312,2026-02-01,375.0,CMP0036,Online,0,0
2296,775,2020-12-26,10,CMP0185,Standing Order,1,0
4753,1582,2026-08-09,25,CMP0181,Cheque,0,0
6131,1999,2022-04-30,10,CMP0106,Cheque,0,0
8585,2795,2023-07-18,37.5,CMP0154,Cash,1,0
4390,1461,2023-07-17,15,CMP0068,Cash,0,0
9509,3104,2025-05-20,25,CMP0131,Card,1,0
4449,1476,2022-05-10,5,CMP0153,Cash,1,0
9207,3004,2025-03-24,10,CMP0103,Cash,1,0
6044,1976,2025-05-29,15,CMP0082,Direct Debit,0,0
6640,2194,2026-02-02,250,CMP0125,Online,1,0
11621,3740,2025-02-10,20,CMP0065,Cash,1,0
8289,2710,2020-03-22,100,CMP0040,Direct Debit,0,0
2623,884,2024-07-13,100,CMP0018,Cash,0,0
1332,437,2025-10-09,15,CMP0146,Direct Debit,1,0
6358,2094,2024-03-22,50,CMP0185,Online,0,0
6936,2275,2019-01-30,30,CMP0048,Cheque,1,0
7668,2501,2023-10-29,5,CMP0086,Direct Debit,1,0
3938,1318,2021-02-28,10,CMP0181,Card,0,0
3691,1241,2023-10-04,10,CMP0011,Online,1,0
7065,2313,2023-11-21,250,CMP0052,Standing Order,0,0
1533,517,2023-11-02,250,CMP0060,Card,0,0
2704,922,2024-02-28,100,CMP0001,Direct Debit,0,0
9100,2964,2023-01-24,15,CMP0113,Cash,1,0
1832,619,2023-07-13,5,CMP0072,Online,1,0
11544,3726,2022-09-18,50,CMP0071,Cash,1,0
1539,520,2025-09-19,5,CMP0115,Online,0,0
3451,1156,2021-08-02,20,CMP0173,Direct Debit,0,0
6271,2058,2022-08-14,250,CMP0025,Standing Order,0,0
6670,2203,2022-10-26,100,CMP0027,Direct Debit,1,0
7693,2511,2024-07-21,250,CMP0005,Online,0,0
735,237,2026-04-13,5,CMP0071,Card,0,0
9850,3213,2026-01-29,20,CMP0025,Cash,0,0
10609,3460,2025-05-20,50,CMP0100,Standing Order,0,0
7247,2369,2026-07-01,30.0,CMP0173,Direct Debit,0,0
8680,2834,2019-09-08,10,CMP0029,Cash,0,0
7270,2375,2026-01-27,22.5,CMP0140,Cheque,0,0
5772,1894,2024-11-15,30.0,CMP0155,Direct Debit,0,0
1849,623,2021-09-06,10,CMP0050,Cash,1,0
428,139,2025-01-16,100,CMP0093,Cheque,1,0
9656,3151,2026-06-24,100,CMP0092,Online,0,0
2680,904,2023-05-03,25,CMP0034,Cash,0,1
7939,2583,2026-02-08,250,CMP0084,Direct Debit,1,0
9771,3188,2024-11-15,50,CMP0139,Direct Debit,1,0
3577,1203,2024-04-09,5,CMP0033,Direct Debit,0,1
3942,1319,2024-08-02,25,CMP0069,Cash,1,0
3188,1073,2024-07-18,40,CMP0035,Cheque,1,0
5189,1717,2024-11-11,50,CMP0024,Cash,0,0
12135,3951,2026-07-14,25,CMP0036,Standing Order,1,0
5013,1663,2025-01-25,15,CMP0171,Direct Debit,0,0
2012,671,2023-01-20,150.0,CMP0177,Standing Order,1,0
8481,2766,2021-05-26,22.5,CMP0028,Card,0,0
1466,486,2024-12-05,25,CMP0016,Direct Debit,0,0
5857,1918,2024-06-18,50,CMP9101,Direct Debit,1,0
6509,2151,2023-04-29,100,CMP0006,Standing Order,1,0
834,276,2025-07-22,22.5,CMP0101,Cheque,0,0
2802,957,2023-11-15,500,CMP0011,Online,0,0
5918,1938,2021-06-01,50,CMP0146,Card,0,0
1941,649,2025-11-11,250,CMP0103,Cash,1,0
6388,2107,2022-10-15,100,CMP0059,Cheque,1,0
5800,1904,2025-11-04,20,CMP0148,Cash,1,0
11693,3773,2023-11-07,30.0,CMP0160,Direct Debit,0,0
6724,2217,2025-05-30,150.0,CMP0020,Card,0,0
8432,2751,2020-04-03,15,CMP0184,Online,1,1
6663,2198,2023-05-10,100,CMP0170,Cash,0,0
2890,987,2018-09-10,50,CMP0178,Cash,0,0
7521,2458,2026-04-23,20,CMP0155,Direct Debit,0,0
5913,1937,2025-05-21,100,CMP0131,Card,1,0
2238,747,2024-12-19,7.5,CMP0123,Standing Order,0,0
4759,1584,2024-02-08,250,CMP0046,Cheque,1,0
7794,2546,2025-12-22,37.5,CMP0050,Direct Debit,0,0
11322,3658,2022-12-14,15,CMP0027,Cash,0,0
6050,1978,2023-11-10,22.5,CMP0025,Standing Order,0,0
6364,2099,2024-05-13,10,CMP0170,Cash,0,0
5926,1940,2024-02-03,50,CMP0101,Standing Order,0,0
4271,1415,2024-09-23,5,CMP0014,Cash,0,0
9862,3222,2025-10-13,10,CMP0170,Cheque,0,0
5662,1861,2026-03-01,20,CMP0113,Cash,1,0
11194,3621,2025-06-19,30.0,CMP0089,Online,1,0
9146,2984,2024-04-03,15.0,CMP0040,Standing Order,1,0
8157,2656,2024-04-17,100,CMP0115,Online,0,0
2048,681,2025-03-29,10,CMP0175,Cash,0,0
5915,1938,2025-06-25,250,CMP0128,Cheque,1,0
3697,1243,2026-01-06,25,CMP0079,Cheque,1,0
5633,1846,2023-07-24,50,CMP0088,Cash,1,0
2045,680,2024-12-12,250,CMP0068,Cash,1,0
2470,835,2020-09-08,50,CMP0140,Direct Debit,0,0
5623,1845,2026-01-02,20,CMP0021,Standing Order,1,0
1502,505,2025-05-18,40,CMP0091,Direct Debit,0,0
2018,674,2018-09-20,100,CMP0142,Cash,0,0
673,208,2022-01-28,100,CMP0133,Online,1,0
8,1,2021-05-02,75.0,CMP0147,Card,1,0
10069,3293,2023-09-26,100,CMP0172,Cash,1,0
6089,1991,2021-06-09,100,CMP0177,Standing Order,1,0
7353,2399,2025-01-31,100,CMP0129,Online,1,0
12318,4016,2021-05-03,150.0,CMP0114,Cheque,1,0
5958,1952,2022-02-11,100,CMP0107,Direct Debit,0,0
7382,2409,2020-06-14,25,CMP0186,Standing Order,0,0
9982,3265,2022-05-06,25,CMP0011,Standing Order,1,0
11056,3584,2025-02-01,100,CMP0095,Direct Debit,1,0
12057,3927,2024-10-17,25,CMP0112,Card,0,0
2270,764,2026-02-22,40,CMP0023,Standing Order,1,0
12004,3901,2025-10-01,15,CMP0015,Standing Order,0,0
11298,3653,2026-05-05,25,CMP0049,Cash,0,0
7981,2596,2026-08-07,150.0,CMP0150,Standing Order,1,0
3217,1082,2021-08-12,5,CMP0029,Cheque,1,0
11800,3824,2024-07-08,10,CMP0077,Card,0,0
12134,3951,2026-04-02,100,CMP0053,Cash,0,0
132,40,2026-05-23,37.5,CMP0176,Direct Debit,0,0
6614,2182,2021-07-26,375.0,CMP0014,Standing Order,1,0
11296,3652,2023-10-26,500,CMP0104,Direct Debit,0,0
4651,1551,2020-03-18,250,CMP0051,Standing Order,1,0
10406,3391,2025-11-20,25,CMP0103,Cash,1,0
9256,3022,2025-03-09,10,CMP0014,Direct Debit,1,0
346,109,2022-03-01,25,CMP0160,Online,0,0
4485,1492,2020-01-04,10,CMP0141,Direct Debit,0,0
8821,2885,2018-01-23,20,CMP0135,Online,0,0
426,138,2024-11-14,37.5,CMP0086,Online,0,0
6076,1988,2026-06-25,7.5,CMP0082,Standing Order,1,0
10187,3330,2024-05-26,100,CMP0110,Online,1,0
8381,2737,2019-11-16,25,CMP0135,Cash,1,0
295,88,2026-05-02,40,CMP0104,Direct Debit,0,0
6729,2217,2020-06-14,100,CMP0163,Card,0,0
8793,2871,2018-12-15,250,CMP0132,Online,0,0
11989,3895,2022-06-20,50,CMP0097,Cheque,0,0
2081,693,2017-12-09,75.0,CMP0003,Direct Debit,1,0
3536,1182,2024-08-26,200,CMP0040,Standing Order,1,0
11172,3613,2026-04-28,15.0,CMP0091,Cheque,1,0
5383,1779,2026-03-08,20,CMP0150,Standing Order,1,0
7744,2531,2022-09-26,20,CMP0161,Online,0,0
8808,2875,2025-01-25,7.5,CMP0043,Standing Order,0,0
4690,1566,2024-08-24,100,CMP0153,Online,0,0
5482,1805,2025-06-17,5,CMP0054,Cash,0,0
9448,3083,2019-12-04,20,CMP0086,Direct Debit,1,0
725,232,2024-12-12,5,CMP0152,Cheque,0,0
2220,741,2021-11-22,20,CMP0044,Cheque,1,0
6140,2003,2025-03-18,5,CMP0094,Cheque,1,0
2367,810,2024-11-17,25,CMP0087,Online,0,0
1003,335,2024-02-05,15,CMP0127,Standing Order,1,0
4465,1483,2025-06-04,5,CMP0125,Direct Debit,1,0
9899,3233,2022-06-02,100,CMP0037,Card,0,0
4610,1538,2025-04-29,20,CMP0076,Standing Order,1,0
4340,1438,2019-06-11,200,CMP0085,Direct Debit,0,0
7853,2563,2024-06-22,50,CMP0102,Online,1,0
3166,1066,2023-04-06,5,CMP0105,Standing Order,1,0
6760,2224,2019-10-09,5,CMP0086,Online,0,0
8246,2693,2023-03-02,100,CMP0157,Cash,0,0
4400,1462,2019-05-01,100,CMP0083,Standing Order,0,0
2362,806,2023-12-16,50,CMP0091,Cheque,0,0
4289,1420,2023-09-21,37.5,CMP0105,Cheque,0,0
11875,3854,2022-08-26,15,CMP0164,Direct Debit,0,0
10876,3535,2024-09-19,50,CMP0033,Cash,0,0
8431,2751,2023-10-25,5,CMP0190,Cash,0,0
4487,1495,2026-05-14,30.0,CMP0005,Card,0,0
4174,1381,2026-04-26,7.5,CMP0105,Direct Debit,0,0
11044,3581,2026-03-29,30,CMP0048,Standing Order,1,0
5900,1934,2022-09-26,150.0,CMP0187,Direct Debit,0,0
9390,3063,2024-12-07,30.0,CMP0069,Cheque,1,1
2839,969,2018-09-13,15,CMP0002,Direct Debit,0,0
11809,3826,2025-10-22,25,CMP0187,Card,1,0
2962,1008,2025-08-09,50,CMP0031,Direct Debit,1,0
5158,1705,2020-08-06,100,CMP0114,Card,0,0
1313,431,2025-01-14,15,CMP0048,Direct Debit,1,0
992,331,2023-12-26,10,CMP0122,Online,1,0
2405,816,2022-01-29,100,CMP0029,Cash,1,0
11772,3811,2026-08-03,37.5,CMP0159,Card,1,0
4947,1640,2024-08-18,100,CMP0170,Online,0,0
3655,1224,2022-08-16,25,CMP0108,Direct Debit,1,1
11975,3892,2022-06-03,500,CMP0091,Cheque,1,0
10111,3311,2025-05-09,75.0,CMP0117,Cheque,0,0
10558,3443,2024-05-14,5,CMP0013,Online,1,0
9615,3139,2018-07-24,75.0,CMP0096,Direct Debit,0,0
41,11,2026-05-11,100,CMP0076,Card,1,0
8406,2746,2022-10-01,375.0,CMP0158,Online,0,0
1895,636,2024-06-19,100,CMP0151,Cheque,0,0
2209,739,2019-10-26,100,CMP0089,Online,0,0
6923,2273,2023-12-29,10,CMP0188,Cash,0,0
12062,3928,2022-02-25,20,CMP0150,Card,0,0
10083,3300,2025-09-05,50,CMP0153,Cheque,0,0
9444,3082,2025-08-24,20,CMP0010,Online,1,0
2798,955,2026-02-23,20,CMP0035,Card,1,0
5624,1845,2025-08-25,37.5,CMP0136,Online,0,0
3024,1024,2026-05-03,250,CMP0142,Card,0,0
5959,1952,2025-01-25,200,CMP0161,Direct Debit,0,0
6109,1993,2023-12-27,10,CMP0185,Direct Debit,1,0
227,67,2024-03-01,20,CMP0053,Cheque,0,0
650,204,2025-05-08,20,CMP0050,Cash,1,0
5522,1818,2022-06-10,20,CMP0076,Standing Order,0,0
4402,1463,2022-06-06,15,CMP0064,Cheque,1,0
2295,775,2022-07-19,25,CMP0007,Direct Debit,0,0
2977,1011,2025-07-09,375.0,CMP0023,Direct Debit,0,0
7414,93839,2025-10-14,500,CMP0138,Cash,1,0
9378,3061,2023-12-14,15.0,CMP0047,Standing Order,0,0
890,294,2021-12-20,50,CMP0055,Direct Debit,0,0
9657,3151,2023-10-31,10,CMP0057,Cheque,0,0
10125,3317,2025-05-16,25,CMP0026,Online,1,0
11468,3702,2026-06-07,20,CMP0040,Standing Order,0,0
9555,3120,2020-09-28,25,CMP0014,Online,1,0
10480,3412,2022-06-19,250,CMP0029,Card,0,0
3835,1286,2024-01-18,15,CMP0110,Online,0,0
8131,2650,2021-02-27,22.5,CMP0028,Direct Debit,0,0
3250,1094,2022-10-18,15,CMP0087,Online,0,0
11233,3630,2023-03-21,20,CMP0142,Cheque,1,0
6989,2290,2020-12-25,250,CMP0144,Standing Order,1,0
10487,3415,2021-07-18,5,CMP0031,Card,0,0
6704,2212,2023-08-10,25,CMP0105,Standing Order,0,0
11645,3748,2024-11-05,150.0,CMP0018,Standing Order,1,0
5790,1899,2023-02-03,10,CMP0067,Online,0,0
10541,3438,2021-08-15,7.5,CMP0107,Direct Debit,1,1
5128,1700,2018-11-02,75.0,CMP0038,Cash,1,0
45,12,2025-12-25,75.0,CMP0093,Online,0,0
7338,2391,2023-12-16,15,CMP0135,Cash,0,0
1093,361,2025-05-08,150.0,CMP0057,Cash,1,0
3348,1123,2025-05-27,25,CMP0011,Direct Debit,0,0
10013,3280,2023-10-20,100,CMP0092,Cash,1,0
8439,2751,2021-04-29,10,CMP0031,Standing Order,0,0
3520,1176,2022-07-05,50,CMP0175,Card,0,0
7506,2450,2025-03-12,375.0,CMP0022,Standing Order,0,0
6389,2107,2023-12-15,50,CMP0128,Direct Debit,1,0
9653,3150,2026-07-03,375.0,CMP0120,Cash,1,0
5017,1663,2024-06-03,50,CMP0015,Cash,0,0
8077,2633,2025-08-21,15,CMP0182,Cash,0,0
7416,2424,2020-05-21,5,CMP0159,Direct Debit,0,0
2352,804,2024-01-30,30,CMP0059,Standing Order,1,0
4,1,2024-09-09,7.5,CMP0029,Standing Order,1,0
9512,3104,2025-10-07,375.0,CMP0019,Cash,1,0
2809,960,2022-12-25,150.0,CMP0096,Standing Order,1,0
8146,2654,2021-08-13,40,CMP0184,Cheque,1,0
6733,2217,2019-12-14,20,CMP0017,Standing Order,0,0
7084,2317,2024-09-24,50,CMP0182,Standing Order,1,0
9499,3100,2021-01-22,100,CMP0013,Online,1,0
8194,2677,2024-09-30,250,CMP0146,Cash,1,0
1252,410,2026-02-25,15,CMP0190,Standing Order,0,0
4356,1444,2022-11-11,20,CMP0144,Cheque,1,0
6769,2227,2020-12-11,20,CMP0011,Online,1,0
12066,3929,2023-08-25,7.5,CMP0188,Direct Debit,1,0
3100,1049,2025-04-27,10,CMP0136,Cheque,0,0
5146,1704,2025-07-12,5,CMP0133,Direct Debit,0,0
5282,1750,2025-05-14,5,CMP0010,Cheque,0,0
10124,3316,2026-01-03,50,CMP0025,Cash,0,0
6207,2042,2026-07-07,50,CMP0182,Online,1,0
499,157,2020-08-18,5,CMP0110,Cheque,0,0
323,98,2024-07-23,15.0,CMP0033,Card,0,0
9286,3034,2025-04-03,5,CMP0188,Cheque,1,0
2334,799,2025-12-06,100,CMP0012,Direct Debit,1,0
11458,3699,2017-08-25,50,CMP0180,Standing Order,0,1
5011,1663,2023-10-25,40,CMP0191,Cash,1,0
568,181,2024-10-09,100,CMP0114,Card,0,0
66,20,2026-03-26,250,CMP0060,Online,1,0
5513,1817,2026-06-07,10,CMP0138,Direct Debit,0,0
9730,3178,2024-04-12,30,CMP0073,Standing Order,0,0
7584,2480,2025-12-03,20,CMP0155,Card,0,0
7838,2555,2025-05-13,200,CMP0087,Online,1,0
6503,2151,2023-10-02,375.0,CMP0072,Direct Debit,0,0
7765,2536,2025-11-01,200,CMP0132,Online,1,0
80,25,2021-08-09,25,CMP0039,Cheque,0,0
3180,1069,2025-08-03,5,CMP0082,Card,0,0
4460,1483,2024-01-26,250,CMP0113,Cash,1,0
366,117,2023-10-12,20,CMP0151,Cheque,0,0
7113,2324,2026-01-02,20,CMP0147,Cash,0,0
683,212,2024-05-17,40,CMP0089,Card,1,0
896,299,2026-04-12,7.5,CMP0020,Cash,1,0
8316,2719,2021-12-02,15,CMP0103,Online,0,0
2458,830,2026-03-30,15,CMP0025,Cash,0,0
12065,3928,2025-10-27,40,CMP0116,Cash,0,0
550,175,2026-04-03,25,CMP0061,Standing Order,1,0
7716,2522,2025-08-30,10,CMP0008,Card,1,0
11075,3586,2024-01-05,250,CMP0170,Standing Order,0,0
1445,483,2023-08-26,500,CMP0010,Cash,0,0
5933,1941,2023-07-05,5,CMP0051,Direct Debit,1,0
11867,3853,2021-08-28,15,CMP0113,Card,1,0
7077,2314,2022-01-29,15,CMP0088,Card,1,0
11963,3890,2021-06-02,25,CMP0083,Cheque,1,0
6940,2276,2022-09-01,100,CMP0178,Cheque,0,0
9241,3017,2025-06-12,25,CMP0065,Online,0,0
1108,368,2024-09-29,25,CMP0078,Card,0,0
1403,468,2026-01-15,100,CMP9531,Cheque,1,0
6158,2018,2025-03-28,10,CMP0122,Cheque,1,0
4520,1503,2019-10-10,250,CMP0162,Card,0,0
9309,3038,2026-02-26,7.5,CMP0105,Cheque,1,0
5340,1763,2026-02-07,50,CMP0165,Cheque,0,0
9885,3228,2023-08-22,5,CMP0029,Online,0,0
3046,1033,2025-01-29,250,CMP0020,Direct Debit,1,0
7350,2399,2018-01-02,25,CMP0122,Cheque,0,0
12040,3920,2025-06-20,20,CMP0110,Cheque,1,0
1450,483,2019-05-03,50,CMP0143,Online,0,0
2785,952,2025-11-03,20,CMP0128,Online,0,0
10991,3564,2026-02-02,10,CMP0107,Online,0,0
9398,3068,2023-02-12,50,CMP0166,Direct Debit,1,0
8161,2656,2024-04-12,500,CMP0050,Direct Debit,0,0
11365,3668,2022-03-03,25,CMP0119,Online,0,1
5660,1860,2023-04-04,50,CMP0183,Cash,1,0
7213,2356,2025-05-04,250,CMP0150,Cheque,0,0
11286,3647,2021-12-06,250,CMP0161,Cheque,0,0
2621,884,2025-10-10,200,CMP0028,Standing Order,1,0
2987,1013,2026-04-20,20,CMP0112,Cheque,0,0
9292,3034,2024-07-31,100,CMP0006,Standing Order,1,0
2195,734,2022-12-25,5,CMP0094,Standing Order,1,0
1316,431,2023-08-31,15.0,CMP0166,Online,0,0
11688,3771,2024-11-22,22.5,CMP0040,Card,1,0
5152,1705,2019-10-01,250,CMP0099,Card,1,1
12156,3956,2025-05-09,150.0,CMP0067,Standing Order,1,0
8096,2638,2025-02-03,30.0,CMP0042,Online,0,0
3613,1214,2024-10-31,7.5,CMP0049,Cash,0,0
9952,3256,2024-08-10,100,CMP0054,Card,0,0
2236,747,2020-08-26,25,CMP0153,Standing Order,0,0
2122,707,2024-06-03,37.5,CMP0033,Card,0,0
3767,1264,2024-06-05,15,CMP0148,Online,1,0
2653,892,2024-07-25,15,CMP0144,Cheque,0,0
10389,3387,2023-01-22,5,CMP0023,Standing Order,1,0
3722,1249,2021-09-05,5,CMP0139,Cash,1,0
8550,2785,2025-01-02,25,CMP0180,Online,0,0
2643,890,2026-04-25,50,CMP0173,Online,1,0
8601,2804,2026-07-24,20,CMP0123,Standing Order,0,0
4119,1364,2024-01-06,75.0,CMP0011,Cash,1,0
3203,1078,2025-03-26,100,CMP0124,Direct Debit,1,0
11505,3715,2020-11-24,100,CMP0098,Direct Debit,0,0
8609,2808,2026-01-18,100,CMP0060,Cheque,1,0
3925,1313,2022-01-28,10,CMP0087,Online,0,0
2544,859,2023-02-03,30,CMP0186,Direct Debit,1,0
3364,1127,2023-09-12,20,CMP0147,Cash,1,0
4752,1582,2024-11-13,150.0,CMP0139,Cheque,1,0
10061,3291,2020-01-24,40,CMP0182,Standing Order,1,0
3425,1145,2025-12-19,25,CMP0104,Card,1,0
12274,3993,2026-01-14,50,CMP0116,Direct Debit,0,0
1658,557,2025-09-10,22.5,CMP0070,Direct Debit,1,0
8256,2699,2026-04-12,50,CMP0086,Card,0,0
7573,2476,2025-04-23,100,CMP0165,Cash,1,0
10686,3483,2024-01-18,15,CMP0016,Cash,0,0
7701,2515,2024-07-05,5,CMP0002,Standing Order,0,0
7230,2363,2021-03-18,30.0,CMP0130,Standing Order,0,0
9725,3177,2024-03-30,25,CMP0121,Standing Order,1,0
3401,1139,2026-02-01,15,CMP0095,Online,0,0
3572,1197,2023-08-26,75.0,CMP0060,Cash,1,0
8516,2775,2022-09-29,75.0,CMP0021,Card,1,0
1147,382,2025-08-06,500,CMP0079,Standing Order,0,0
225,64,2026-08-04,10,CMP0140,Standing Order,1,0
11023,3576,2021-02-25,10,CMP0071,Standing Order,1,0
10695,3484,2023-03-14,100,CMP0116,Standing Order,0,0
9387,3063,2024-01-31,30,CMP0034,Standing Order,0,0
6911,2268,2025-11-05,25,CMP0082,Standing Order,0,0
