activity_id,campaign_code,supporter_id,sent_date,opened,clicked,unsubscribed
18375,CMP0109,3542,2024-01-05,0,0,0
18376,CMP0109,2475,2024-01-05,1,0,0
18377,CMP0109,192,2024-01-05,0,0,0
18378,CMP0109,227,2024-01-05,0,0,0
18379,CMP0160,3269,2025-07-05,0,0,0
18380,CMP0160,3317,2025-07-05,0,0,0
18381,CMP0160,3806,2025-07-05,0,0,0
18382,CMP0160,3020,2025-07-05,1,0,0
18383,CMP0160,1774,2025-07-05,1,0,0
18384,CMP0160,342,2025-07-05,0,0,0
18385,CMP0160,2996,2025-07-05,0,0,0
18386,CMP0160,3767,2025-07-05,1,0,0
18387,CMP0160,3258,2025-07-05,0,0,0
18388,CMP0160,3879,2025-07-05,0,0,0
18389,CMP0160,851,2025-07-05,0,0,0
18390,CMP0160,438,2025-07-05,0,0,0
18391,CMP0160,397,2025-07-05,0,0,0
18392,CMP0160,70,2025-07-05,1,0,0
18393,CMP0160,3457,2025-07-05,0,0,0
18394,CMP0160,3045,2025-07-05,0,0,0
18395,CMP0160,3726,2025-07-05,0,0,0
18396,CMP0160,2659,2025-07-05,0,0,0
18397,CMP0160,3871,2025-07-05,0,0,0
18398,CMP0160,3462,2025-07-05,0,0,0
18399,CMP0160,246,2025-07-05,0,0,0
18400,CMP0160,2127,2025-07-05,0,0,0
18401,CMP0160,3223,2025-07-05,0,0,0
18402,CMP0160,1676,2025-07-05,0,0,0
18403,CMP0160,3348,2025-07-05,0,0,0
18404,CMP0160,1825,2025-07-05,0,0,0
18405,CMP0160,240,2025-07-05,0,0,0
18406,CMP0160,2788,2025-07-05,0,0,0
18407,CMP0160,2010,2025-07-05,1,0,0
18408,CMP0160,2351,2025-07-05,1,0,0
18409,CMP0160,1301,2025-07-05,0,0,0
18410,CMP0160,409,2025-07-05,0,0,0
18411,CMP0160,748,2025-07-05,0,0,0
18412,CMP0160,642,2025-07-05,0,0,0
18413,CMP0160,16,2025-07-05,0,0,0
18414,CMP0160,1708,2025-07-05,1,0,0
18415,CMP0160,1561,2025-07-05,0,0,0
18416,CMP0160,3581,2025-07-05,0,0,0
18417,CMP0160,854,2025-07-05,1,0,0
18418,CMP0160,1459,2025-07-05,0,0,0
18419,CMP0160,1948,2025-07-05,0,0,0
18420,CMP0160,1516,2025-07-05,1,0,0
18421,CMP0160,1086,2025-07-05,0,0,0
18422,CMP0160,3795,2025-07-05,1,0,0
18423,CMP0160,3266,2025-07-05,0,0,0
18424,CMP0160,2399,2025-07-05,0,0,0
18425,CMP0160,1494,2025-07-05,0,0,0
18426,CMP0160,2288,2025-07-05,0,0,0
18427,CMP0160,2705,2025-07-05,0,0,0
18428,CMP0160,2757,2025-07-05,0,0,0
18429,CMP0160,1481,2025-07-05,0,0,0
18430,CMP0160,846,2025-07-05,0,0,0
18431,CMP0160,805,2025-07-05,0,0,0
18432,CMP0160,1909,2025-07-05,0,0,0
18433,CMP0160,937,2025-07-05,1,0,0
18434,CMP0160,2368,2025-07-05,0,0,0
18435,CMP0160,3327,2025-07-05,0,0,0
18436,CMP0160,2890,2025-07-05,1,0,0
18437,CMP0160,3062,2025-07-05,0,0,0
18438,CMP0160,1148,2025-07-05,0,0,0
18439,CMP0160,2768,2025-07-05,1,0,0
18440,CMP0160,3080,2025-07-05,0,0,0
18441,CMP0160,1977,2025-07-05,1,0,0
18442,CMP0160,3912,2025-07-05,1,1,0
18443,CMP0160,3110,2025-07-05,1,1,0
18444,CMP0160,3913,2025-07-05,0,0,0
18445,CMP0160,293,2025-07-05,0,0,1
18446,CMP0160,1933,2025-07-05,0,0,0
18447,CMP0160,1434,2025-07-05,0,0,1
18448,CMP0160,656,2025-07-05,1,0,0
18449,CMP0160,578,2025-07-05,0,0,0
18450,CMP0160,1061,2025-07-05,0,0,0
18451,CMP0160,1216,2025-07-05,0,0,0
18452,CMP0160,3185,2025-07-05,1,0,0
18453,CMP0160,1920,2025-07-05,0,0,0
18454,CMP0160,510,2025-07-05,1,0,0
18455,CMP0160,1809,2025-07-05,1,0,0
18456,CMP0160,3434,2025-07-05,0,0,0
18457,CMP0160,2489,2025-07-05,0,0,0
18458,CMP0160,223,2025-07-05,0,0,0
18459,CMP0160,1159,2025-07-05,0,0,0
18460,CMP0160,2102,2025-07-05,0,0,0
18461,CMP0160,944,2025-07-05,0,0,0
18462,CMP0160,255,2025-07-05,1,0,0
18463,CMP0160,3343,2025-07-05,0,0,0
18464,CMP0160,3576,2025-07-05,0,0,0
18465,CMP0160,3065,2025-07-05,0,0,0
18466,CMP0160,1897,2025-07-05,0,0,0
18467,CMP0160,3340,2025-07-05,1,0,0
18468,CMP0160,303,2025-07-05,0,0,0
18469,CMP0160,216,2025-07-05,1,0,0
18470,CMP0160,201,2025-07-05,0,0,0
18471,CMP0160,2145,2025-07-05,0,0,0
18472,CMP0160,1721,2025-07-05,0,0,0
18473,CMP0160,3577,2025-07-05,1,1,0
18474,CMP0160,307,2025-07-05,0,0,0
18475,CMP0160,2052,2025-07-05,0,0,0
18476,CMP0160,3174,2025-07-05,1,0,0
18477,CMP0160,3234,2025-07-05,0,0,0
18478,CMP0160,2020,2025-07-05,0,0,0
18479,CMP0160,3157,2025-07-05,0,0,0
18480,CMP0160,890,2025-07-05,1,0,0
18481,CMP0160,3201,2025-07-05,1,0,0
18482,CMP0160,388,2025-07-05,0,0,0
18483,CMP0160,2359,2025-07-05,0,0,0
18484,CMP0160,263,2025-07-05,0,0,0
18485,CMP0160,2135,2025-07-05,0,0,0
18486,CMP0160,981,2025-07-05,0,0,0
18487,CMP0160,3139,2025-07-05,0,0,0
18488,CMP0160,3449,2025-07-05,1,0,0
18489,CMP0160,1235,2025-07-05,0,1,0
18490,CMP0160,1318,2025-07-05,0,0,0
18491,CMP0160,3562,2025-07-05,0,0,0
18492,CMP0160,3891,2025-07-05,0,0,0
18493,CMP0160,3981,2025-07-05,0,0,0
18494,CMP0160,2626,2025-07-05,0,0,0
18495,CMP0160,1352,2025-07-05,0,0,0
18496,CMP0160,2479,2025-07-05,1,0,0
18497,CMP0160,2738,2025-07-05,0,0,0
18498,CMP0160,3960,2025-07-05,0,0,0
18499,CMP0160,2350,2025-07-05,0,0,0
18500,CMP0160,2919,2025-07-05,0,0,0
18501,CMP0160,296,2025-07-05,0,0,0
18502,CMP0160,3416,2025-07-05,0,0,0
18503,CMP0160,3967,2025-07-05,1,1,0
18504,CMP0160,3132,2025-07-05,0,0,0
18505,CMP0160,457,2025-07-05,0,0,0
18506,CMP0160,2519,2025-07-05,0,0,0
18507,CMP0160,1775,2025-07-05,1,0,0
18508,CMP0160,9,2025-07-05,0,0,0
18509,CMP0160,1217,2025-07-05,1,0,0
18510,CMP0160,344,2025-07-05,0,0,0
18511,CMP0160,2243,2025-07-05,1,0,0
18512,CMP0160,1569,2025-07-05,0,0,0
18513,CMP0160,2463,2025-07-05,0,0,0
18514,CMP0160,1021,2025-07-05,0,0,0
18515,CMP0160,3496,2025-07-05,1,0,0
18516,CMP0160,3466,2025-07-05,0,0,0
18517,CMP0160,1372,2025-07-05,1,0,0
18518,CMP0160,2464,2025-07-05,0,0,0
18519,CMP0160,3534,2025-07-05,1,0,0
18520,CMP0160,3837,2025-07-05,0,0,0
18521,CMP0160,841,2025-07-05,0,0,0
18522,CMP0160,3494,2025-07-05,0,0,0
18523,CMP0160,3694,2025-07-05,0,0,0
18524,CMP0160,2819,2025-07-05,0,0,0
18525,CMP0160,125,2025-07-05,0,0,0
18526,CMP0160,2139,2025-07-05,1,0,0
18527,CMP0160,3290,2025-07-05,0,0,0
18528,CMP0160,464,2025-07-05,0,0,1
18529,CMP0160,1293,2025-07-05,0,0,0
18530,CMP0160,3189,2025-07-05,0,0,0
18531,CMP0160,149,2025-07-05,0,0,0
18532,CMP0160,1386,2025-07-05,1,0,0
18533,CMP0160,822,2025-07-05,0,0,0
18534,CMP0160,775,2025-07-05,1,0,0
18535,CMP0160,3437,2025-07-05,1,0,0
18536,CMP0160,1292,2025-07-05,0,0,0
18537,CMP0160,1989,2025-07-05,0,0,0
18538,CMP0160,3399,2025-07-05,1,1,0
18539,CMP0160,3275,2025-07-05,0,0,0
18540,CMP0160,1565,2025-07-05,0,0,0
18541,CMP0160,477,2025-07-05,1,0,0
18542,CMP0160,2133,2025-07-05,1,0,0
18543,CMP0160,1285,2025-07-05,0,0,0
18544,CMP0160,671,2025-07-05,1,0,0
18545,CMP0160,2476,2025-07-05,1,0,0
18546,CMP0160,245,2025-07-05,1,0,0
18547,CMP0160,2745,2025-07-05,1,0,0
18548,CMP0160,837,2025-07-05,0,0,0
18549,CMP0160,1340,2025-07-05,1,0,0
18550,CMP0160,2480,2025-07-05,0,0,0
18551,CMP0160,530,2025-07-05,0,0,0
18552,CMP0160,2380,2025-07-05,1,0,0
18553,CMP0160,3647,2025-07-05,0,0,0
18554,CMP0160,3973,2025-07-05,0,0,0
18555,CMP0160,2256,2025-07-05,1,0,0
18556,CMP0160,115,2025-07-05,0,0,0
18557,CMP0160,688,2025-07-05,0,0,0
18558,CMP0160,2291,2025-07-05,0,0,0
18559,CMP0160,669,2025-07-05,1,0,0
18560,CMP0160,1870,2025-07-05,0,0,0
18561,CMP0160,1264,2025-07-05,0,0,0
18562,CMP0160,882,2025-07-05,1,0,0
18563,CMP0160,1480,2025-07-05,0,0,0
18564,CMP0160,758,2025-07-05,0,0,0
18565,CMP0160,1905,2025-07-05,0,0,0
18566,CMP0160,56,2025-07-05,0,0,0
18567,CMP0160,1911,2025-07-05,1,0,0
18568,CMP0160,1693,2025-07-05,1,0,0
18569,CMP0160,1049,2025-07-05,0,0,0
18570,CMP0160,1243,2025-07-05,0,0,0
18571,CMP0160,3473,2025-07-05,0,0,0
18572,CMP0160,1307,2025-07-05,1,0,0
18573,CMP0160,2014,2025-07-05,0,0,0
18574,CMP0160,536,2025-07-05,0,0,0
18575,CMP0160,2902,2025-07-05,0,0,0
18576,CMP0160,3238,2025-07-05,1,1,0
18577,CMP0160,2171,2025-07-05,0,0,0
18578,CMP0160,2929,2025-07-05,0,0,0
18579,CMP0160,1423,2025-07-05,1,0,0
18580,CMP0160,1379,2025-07-05,0,0,0
18581,CMP0160,1835,2025-07-05,1,1,0
18582,CMP0160,2912,2025-07-05,0,0,0
18583,CMP0160,341,2025-07-05,1,1,0
18584,CMP0160,430,2025-07-05,0,0,0
18585,CMP0160,2312,2025-07-05,0,0,0
18586,CMP0160,801,2025-07-05,1,1,0
18587,CMP0160,2498,2025-07-05,0,0,0
18588,CMP0160,304,2025-07-05,0,0,0
18589,CMP0160,2232,2025-07-05,0,0,0
18590,CMP0160,828,2025-07-05,0,0,0
18591,CMP0160,1675,2025-07-05,0,0,0
18592,CMP0160,2963,2025-07-05,0,0,0
18593,CMP0160,38,2025-07-05,0,0,0
18594,CMP0160,460,2025-07-05,0,0,0
18595,CMP0160,270,2025-07-05,1,0,0
18596,CMP0160,1234,2025-07-05,0,0,0
18597,CMP0160,1639,2025-07-05,0,0,0
18598,CMP0160,3959,2025-07-05,0,0,0
18599,CMP0160,2792,2025-07-05,0,0,0
18600,CMP0160,2846,2025-07-05,0,0,0
18601,CMP0160,569,2025-07-05,1,0,0
18602,CMP0160,3370,2025-07-05,1,0,0
18603,CMP0160,3195,2025-07-05,1,0,0
18604,CMP0160,811,2025-07-05,1,0,0
18605,CMP0160,996,2025-07-05,0,0,0
18606,CMP0160,1244,2025-07-05,0,0,0
18607,CMP0160,1143,2025-07-05,1,0,0
18608,CMP0160,135,2025-07-05,1,0,0
18609,CMP0160,3257,2025-07-05,1,1,0
18610,CMP0160,3109,2025-07-05,0,0,0
18611,CMP0160,1788,2025-07-05,0,0,0
18612,CMP0160,1498,2025-07-05,0,0,0
18613,CMP0160,2487,2025-07-05,1,0,0
18614,CMP0160,297,2025-07-05,0,0,0
18615,CMP0160,3579,2025-07-05,0,0,0
18616,CMP0160,3980,2025-07-05,0,0,0
18617,CMP0160,3619,2025-07-05,1,0,0
18618,CMP0160,3907,2025-07-05,1,0,0
18619,CMP0160,3429,2025-07-05,0,0,0
18620,CMP0160,654,2025-07-05,0,0,0
18621,CMP0160,3639,2025-07-05,0,0,0
18622,CMP0160,2470,2025-07-05,0,0,0
18623,CMP0160,2430,2025-07-05,0,0,0
18624,CMP0160,2387,2025-07-05,0,0,0
18625,CMP0160,3142,2025-07-05,0,0,0
18626,CMP0160,196,2025-07-05,0,0,0
18627,CMP0160,3428,2025-07-05,0,0,0
18628,CMP0160,1001,2025-07-05,0,0,0
18629,CMP0160,417,2025-07-05,0,0,0
18630,CMP0160,2349,2025-07-05,1,0,0
18631,CMP0160,1868,2025-07-05,0,0,0
18632,CMP0160,3044,2025-07-05,0,0,0
18633,CMP0160,3730,2025-07-05,0,0,0
18634,CMP0160,2878,2025-07-05,1,0,0
18635,CMP0160,2323,2025-07-05,0,0,0
18636,CMP0160,2329,2025-07-05,0,0,0
18637,CMP0160,2679,2025-07-05,0,0,0
18638,CMP0160,2685,2025-07-05,1,1,0
18639,CMP0160,2739,2025-07-05,0,0,0
18640,CMP0160,3719,2025-07-05,0,0,0
18641,CMP0160,4015,2025-07-05,0,0,0
18642,CMP0160,2883,2025-07-05,1,0,0
18643,CMP0160,2687,2025-07-05,0,0,0
18644,CMP0160,2536,2025-07-05,0,0,0
18645,CMP0160,3735,2025-07-05,0,0,0
18646,CMP0160,3781,2025-07-05,0,0,0
18647,CMP0160,537,2025-07-05,0,0,0
18648,CMP0160,1198,2025-07-05,1,1,0
18649,CMP0160,1551,2025-07-05,0,0,0
18650,CMP0160,957,2025-07-05,0,0,0
18651,CMP0160,2584,2025-07-05,0,0,0
18652,CMP0160,1033,2025-07-05,1,1,0
18653,CMP0160,161,2025-07-05,0,0,0
18654,CMP0160,408,2025-07-05,1,0,0
18655,CMP0160,625,2025-07-05,1,0,0
18656,CMP0160,2506,2025-07-05,0,0,0
18657,CMP0160,2235,2025-07-05,0,0,0
18658,CMP0160,1739,2025-07-05,0,0,0
18659,CMP0160,1090,2025-07-05,1,0,0
18660,CMP0160,482,2025-07-05,0,0,0
18661,CMP0160,3298,2025-07-05,1,0,0
18662,CMP0160,2176,2025-07-05,0,0,0
18663,CMP0160,3227,2025-07-05,0,0,0
18664,CMP0160,2951,2025-07-05,0,0,0
18665,CMP0160,3101,2025-07-05,1,0,0
18666,CMP0160,2436,2025-07-05,0,0,0
18667,CMP0160,3404,2025-07-05,0,0,0
18668,CMP0160,1753,2025-07-05,1,0,0
18669,CMP0160,2578,2025-07-05,0,0,0
18670,CMP0160,2173,2025-07-05,0,0,0
18671,CMP0160,1910,2025-07-05,1,0,0
18672,CMP0160,2869,2025-07-05,0,0,0
18673,CMP0160,1360,2025-07-05,0,0,0
18674,CMP0160,3066,2025-07-05,1,0,0
18675,CMP0160,1428,2025-07-05,0,0,0
18676,CMP0160,2769,2025-07-05,0,0,0
18677,CMP0160,111,2025-07-05,1,0,0
18678,CMP0160,607,2025-07-05,0,0,0
18679,CMP0160,3877,2025-07-05,0,0,0
18680,CMP0160,2806,2025-07-05,1,0,0
18681,CMP0160,1288,2025-07-05,0,0,0
18682,CMP0160,3738,2025-07-05,1,0,0
18683,CMP0160,3078,2025-07-05,0,0,0
18684,CMP0160,3278,2025-07-05,0,0,0
18685,CMP0160,1581,2025-07-05,0,0,0
18686,CMP0160,1705,2025-07-05,0,0,0
18687,CMP0160,3460,2025-07-05,0,0,0
18688,CMP0160,709,2025-07-05,0,0,0
18689,CMP0160,279,2025-07-05,0,0,0
18690,CMP0160,3389,2025-07-05,0,0,0
18691,CMP0160,858,2025-07-05,0,0,0
18692,CMP0160,3306,2025-07-05,0,0,0
18693,CMP0160,2710,2025-07-05,0,0,0
18694,CMP0160,1230,2025-07-05,1,0,0
18695,CMP0160,143,2025-07-05,0,0,0
18696,CMP0160,3623,2025-07-05,1,1,0
18697,CMP0160,2400,2025-07-05,0,0,0
18698,CMP0160,3255,2025-07-05,1,0,0
18699,CMP0160,1452,2025-07-05,0,0,0
18700,CMP0160,1922,2025-07-05,1,0,0
18701,CMP0160,3650,2025-07-05,0,0,0
18702,CMP0160,2850,2025-07-05,1,0,0
18703,CMP0160,2266,2025-07-05,0,0,0
18704,CMP0160,2040,2025-07-05,0,0,0
18705,CMP0160,162,2025-07-05,0,0,0
18706,CMP0160,3554,2025-07-05,0,0,0
18707,CMP0160,1284,2025-07-05,0,0,0
18708,CMP0160,3426,2025-07-05,0,0,0
18709,CMP0160,2219,2025-07-05,0,0,0
18710,CMP0160,3754,2025-07-05,0,0,0
18711,CMP0160,1971,2025-07-05,1,0,0
18712,CMP0160,22,2025-07-05,1,0,0
18713,CMP0160,3418,2025-07-05,0,0,0
18714,CMP0160,1848,2025-07-05,0,0,0
18715,CMP0160,99,2025-07-05,0,0,0
18716,CMP0160,2756,2025-07-05,1,0,0
18717,CMP0160,1517,2025-07-05,1,0,0
18718,CMP0160,976,2025-07-05,1,0,0
18719,CMP0160,3596,2025-07-05,0,0,0
18720,CMP0160,2781,2025-07-05,0,0,0
18721,CMP0160,2736,2025-07-05,0,0,0
18722,CMP0160,1985,2025-07-05,0,0,0
18723,CMP0160,2273,2025-07-05,0,0,0
18724,CMP0160,1168,2025-07-05,0,0,0
18725,CMP0160,1828,2025-07-05,0,0,0
18726,CMP0160,1980,2025-07-05,1,0,0
18727,CMP0160,3607,2025-07-05,0,0,0
18728,CMP0160,2196,2025-07-05,0,0,0
18729,CMP0160,3480,2025-07-05,1,1,0
18730,CMP0160,225,2025-07-05,0,0,0
18731,CMP0160,3756,2025-07-05,0,0,0
18732,CMP0160,3178,2025-07-05,0,0,0
18733,CMP0160,102,2025-07-05,1,0,0
18734,CMP0160,740,2025-07-05,0,0,0
18735,CMP0160,973,2025-07-05,0,0,0
18736,CMP0160,2371,2025-07-05,1,0,0
18737,CMP0160,431,2025-07-05,0,0,0
18738,CMP0160,164,2025-07-05,0,0,0
18739,CMP0160,3060,2025-07-05,1,0,0
18740,CMP0160,1171,2025-07-05,0,0,0
18741,CMP0160,2663,2025-07-05,0,0,0
18742,CMP0160,2917,2025-07-05,0,0,0
18743,CMP0160,2735,2025-07-05,1,0,0
18744,CMP0160,950,2025-07-05,0,0,0
18745,CMP0160,3933,2025-07-05,1,0,0
18746,CMP0160,701,2025-07-05,1,0,0
18747,CMP0160,2881,2025-07-05,0,0,0
18748,CMP0160,3610,2025-07-05,0,0,0
18749,CMP0160,2111,2025-07-05,1,0,0
18750,CMP0160,1268,2025-07-05,0,0,0
18751,CMP0160,1283,2025-07-05,0,0,0
18752,CMP0160,3038,2025-07-05,0,0,0
18753,CMP0160,2683,2025-07-05,0,0,0
18754,CMP0160,3477,2025-07-05,0,0,0
18755,CMP0160,3776,2025-07-05,0,0,0
18756,CMP0160,978,2025-07-05,1,0,0
18757,CMP0160,1770,2025-07-05,1,0,0
18758,CMP0160,2166,2025-07-05,1,0,0
18759,CMP0160,1364,2025-07-05,1,1,0
18760,CMP0160,691,2025-07-05,1,0,0
18761,CMP0160,1702,2025-07-05,0,0,0
18762,CMP0160,123,2025-07-05,1,0,0
18763,CMP0160,3497,2025-07-05,1,1,0
18764,CMP0160,2280,2025-07-05,0,0,0
18765,CMP0160,2855,2025-07-05,0,0,0
18766,CMP0160,3103,2025-07-05,0,0,0
18767,CMP0160,445,2025-07-05,0,0,0
18768,CMP0160,3489,2025-07-05,1,0,0
18769,CMP0160,2503,2025-07-05,0,0,0
18770,CMP0160,2673,2025-07-05,0,0,0
18771,CMP0160,3219,2025-07-05,1,0,0
18772,CMP0160,2039,2025-07-05,0,0,0
18773,CMP0160,1304,2025-07-05,0,0,0
18774,CMP0160,2579,2025-07-05,0,0,0
18775,CMP0160,3440,2025-07-05,0,0,0
18776,CMP0160,1231,2025-07-05,1,0,0
18777,CMP0160,2261,2025-07-05,0,0,0
18778,CMP0160,3409,2025-07-05,0,0,0
18779,CMP0160,521,2025-07-05,0,0,0
18780,CMP0160,3787,2025-07-05,0,0,0
18781,CMP0160,1451,2025-07-05,1,0,0
18782,CMP0160,1635,2025-07-05,0,0,0
18783,CMP0160,1461,2025-07-05,1,0,0
18784,CMP0160,2028,2025-07-05,0,0,0
18785,CMP0160,3372,2025-07-05,0,0,0
18786,CMP0160,1250,2025-07-05,0,0,0
18787,CMP0160,1022,2025-07-05,0,0,0
18788,CMP0160,1375,2025-07-05,0,0,0
18789,CMP0160,3120,2025-07-05,0,0,0
18790,CMP0160,724,2025-07-05,1,0,0
18791,CMP0160,3168,2025-07-05,1,0,0
18792,CMP0160,1779,2025-07-05,1,1,0
18793,CMP0160,3093,2025-07-05,0,0,0
18794,CMP0160,2301,2025-07-05,0,0,0
18795,CMP0160,1895,2025-07-05,0,0,0
18796,CMP0160,3318,2025-07-05,0,0,0
18797,CMP0160,601,2025-07-05,1,0,0
18798,CMP0160,2002,2025-07-05,1,0,0
18799,CMP0160,1382,2025-07-05,1,0,0
18800,CMP0160,2466,2025-07-05,1,0,0
18801,CMP0160,3087,2025-07-05,0,0,0
18802,CMP0160,2656,2025-07-05,1,0,0
18803,CMP0160,1724,2025-07-05,0,0,0
18804,CMP0160,2272,2025-07-05,0,0,0
18805,CMP0160,3882,2025-07-05,1,0,0
18806,CMP0160,977,2025-07-05,1,0,0
18807,CMP0160,3604,2025-07-05,0,0,0
18808,CMP0160,1816,2025-07-05,1,0,0
18809,CMP0160,252,2025-07-05,0,0,0
18810,CMP0160,1885,2025-07-05,1,0,0
18811,CMP0160,1014,2025-07-05,1,1,0
18812,CMP0160,2007,2025-07-05,0,0,0
18813,CMP0160,1725,2025-07-05,0,0,0
18814,CMP0160,2548,2025-07-05,0,0,0
18815,CMP0160,2106,2025-07-05,1,0,0
18816,CMP0160,1401,2025-07-05,0,0,0
18817,CMP0160,3130,2025-07-05,1,0,0
18818,CMP0160,335,2025-07-05,0,0,0
18819,CMP0160,2861,2025-07-05,0,0,0
18820,CMP0160,286,2025-07-05,0,0,0
18821,CMP0160,1880,2025-07-05,1,0,0
18822,CMP0160,2303,2025-07-05,0,0,0
18823,CMP0160,766,2025-07-05,1,1,0
18824,CMP0160,3001,2025-07-05,0,0,0
18825,CMP0160,2065,2025-07-05,0,0,0
18826,CMP0160,1121,2025-07-05,0,0,0
18827,CMP0160,626,2025-07-05,1,0,0
18828,CMP0160,3518,2025-07-05,0,0,0
18829,CMP0160,1160,2025-07-05,0,0,0
18830,CMP0160,2880,2025-07-05,0,0,0
18831,CMP0160,1211,2025-07-05,0,0,0
18832,CMP0160,133,2025-07-05,0,0,0
18833,CMP0160,3784,2025-07-05,1,0,0
18834,CMP0160,2200,2025-07-05,0,0,0
18835,CMP0160,1875,2025-07-05,0,0,0
18836,CMP0160,416,2025-07-05,0,0,0
18837,CMP0160,4011,2025-07-05,0,0,0
18838,CMP0160,392,2025-07-05,0,0,0
18839,CMP0160,1182,2025-07-05,1,0,0
18840,CMP0160,2,2025-07-05,1,0,0
18841,CMP0160,229,2025-07-05,1,0,0
18842,CMP0160,182,2025-07-05,1,0,0
18843,CMP0160,469,2025-07-05,0,0,0
18844,CMP0160,1327,2025-07-05,0,0,0
18845,CMP0160,2913,2025-07-05,0,0,0
18846,CMP0160,943,2025-07-05,0,0,0
18847,CMP0160,3829,2025-07-05,0,0,0
18848,CMP0160,3835,2025-07-05,1,0,0
18849,CMP0160,3300,2025-07-05,1,1,0
18850,CMP0160,3095,2025-07-05,0,0,0
18851,CMP0160,3170,2025-07-05,0,0,0
18852,CMP0160,295,2025-07-05,0,0,0
18853,CMP0160,1603,2025-07-05,0,0,0
18854,CMP0160,374,2025-07-05,1,0,0
18855,CMP0160,3106,2025-07-05,0,0,0
18856,CMP0160,3136,2025-07-05,0,0,0
18857,CMP0160,243,2025-07-05,0,0,0
18858,CMP0160,522,2025-07-05,0,0,0
18859,CMP0160,1493,2025-07-05,0,0,0
18860,CMP0160,1633,2025-07-05,0,0,0
18861,CMP0160,2140,2025-07-05,1,0,0
18862,CMP0160,3311,2025-07-05,0,0,0
18863,CMP0051,3769,2024-12-03,0,0,0
18864,CMP0051,524,2024-12-03,0,0,0
18865,CMP0051,1747,2024-12-03,1,1,0
18866,CMP0051,940,2024-12-03,0,0,0
18867,CMP0051,3907,2024-12-03,0,0,0
18868,CMP0051,3340,2024-12-03,0,0,0
18869,CMP0051,2362,2024-12-03,0,0,0
18870,CMP0051,138,2024-12-03,0,0,0
18871,CMP0051,2256,2024-12-03,0,0,0
18872,CMP0051,3801,2024-12-03,0,0,0
18873,CMP0051,883,2024-12-03,0,0,0
18874,CMP0051,3943,2024-12-03,1,1,0
18875,CMP0051,2823,2024-12-03,0,0,0
18876,CMP0051,1739,2024-12-03,1,0,0
18877,CMP0051,444,2024-12-03,0,0,0
18878,CMP0051,3191,2024-12-03,1,0,0
18879,CMP0051,1640,2024-12-03,0,0,0
18880,CMP0051,2376,2024-12-03,1,1,0
18881,CMP0051,2624,2024-12-03,1,1,0
18882,CMP0051,2280,2024-12-03,0,0,0
18883,CMP0051,3300,2024-12-03,0,0,0
18884,CMP0051,3953,2024-12-03,0,0,0
18885,CMP0051,2279,2024-12-03,0,0,0
18886,CMP0051,1240,2024-12-03,1,0,0
18887,CMP0051,2460,2024-12-03,0,0,0
18888,CMP0051,2040,2024-12-03,0,0,0
18889,CMP0051,1463,2024-12-03,1,1,0
18890,CMP0051,1988,2024-12-03,1,1,0
18891,CMP0051,2393,2024-12-03,0,0,0
18892,CMP0051,1352,2024-12-03,0,0,0
18893,CMP0051,509,2024-12-03,1,1,0
18894,CMP0051,2030,2024-12-03,0,0,0
18895,CMP0051,3807,2024-12-03,0,0,0
18896,CMP0051,1516,2024-12-03,0,0,0
18897,CMP0051,1868,2024-12-03,0,0,0
18898,CMP0051,3474,2024-12-03,0,0,0
18899,CMP0051,438,2024-12-03,0,0,0
18900,CMP0051,1655,2024-12-03,0,0,0
18901,CMP0051,357,2024-12-03,0,0,0
18902,CMP0051,2168,2024-12-03,1,0,0
18903,CMP0051,2694,2024-12-03,0,0,0
18904,CMP0051,3777,2024-12-03,0,0,0
18905,CMP0051,745,2024-12-03,1,0,0
18906,CMP0051,1635,2024-12-03,0,0,0
18907,CMP0051,3457,2024-12-03,0,0,0
18908,CMP0051,3215,2024-12-03,0,0,0
18909,CMP0051,411,2024-12-03,0,0,0
18910,CMP0051,1581,2024-12-03,1,1,0
18911,CMP0051,1538,2024-12-03,0,0,0
18912,CMP0051,3623,2024-12-03,0,0,0
18913,CMP0051,1708,2024-12-03,0,0,0
18914,CMP0051,1157,2024-12-03,0,0,0
18915,CMP0051,3813,2024-12-03,1,0,0
18916,CMP0051,1265,2024-12-03,0,0,0
18917,CMP0051,430,2024-12-03,1,0,0
18918,CMP0051,3355,2024-12-03,0,0,0
18919,CMP0051,61,2024-12-03,0,0,0
18920,CMP0051,2618,2024-12-03,1,1,0
18921,CMP0051,1051,2024-12-03,0,0,0
18922,CMP0051,1851,2024-12-03,1,0,0
18923,CMP0051,3172,2024-12-03,0,0,0
18924,CMP0051,2894,2024-12-03,0,0,0
18925,CMP0051,3269,2024-12-03,0,0,0
18926,CMP0051,841,2024-12-03,0,0,0
18927,CMP0051,3078,2024-12-03,1,1,0
18928,CMP0051,551,2024-12-03,1,0,0
18929,CMP0051,487,2024-12-03,0,0,0
18930,CMP0051,1230,2024-12-03,1,0,0
18931,CMP0051,2381,2024-12-03,1,0,0
18932,CMP0051,1825,2024-12-03,0,0,0
18933,CMP0051,3266,2024-12-03,0,0,0
18934,CMP0051,571,2024-12-03,0,0,0
18935,CMP0051,3367,2024-12-03,1,0,0
18936,CMP0051,2382,2024-12-03,1,0,0
18937,CMP0051,3221,2024-12-03,0,0,0
